address,id_mrigo,mrigo
"Новосибирская область, 633104, г Обь, ш Омский тракт, д. 1г, 82.656972, 54.999552",25.0,Обь
"Новосибирская область, 630015, г Новосибирск, ул Планетная, д. 30, корп. 2А, офис 410/3, 82.954718, 55.054939",23.0,Новосибирск
"Новосибирская область, 630046, г Новосибирск, ул Физкультурная, д. 20А, офис 203, 83.08996, 54.978049",23.0,Новосибирск
"Новосибирская область, 630028, г Новосибирск, ул Нижегородская, д. 272, 82.978631, 54.999862",23.0,Новосибирск
"Новосибирская область, 632770, с Баган, р-н Баганский, ул М.Горького, д. 18, 77.396689, 54.086391",4.0,Баганский
"Новосибирская область, 630049, г Новосибирск, ул Галущака, д. 17, подъезд 11, 82.909201, 55.053959",23.0,Новосибирск
"Новосибирская область, 632735, г Купино, р-н Купинский, ул Советов, д. 88, 77.29667, 54.36389",19.0,Купинский
"Новосибирская область, 632735, г Купино, р-н Купинский, ул Советов, д. 88, 77.29667, 54.36389",19.0,Купинский
"Новосибирская область, 632735, г Купино, р-н Купинский, ул Советов, д. 88, 77.29667, 54.36389",19.0,Купинский
"Новосибирская область, 633456, г Тогучин, р-н Тогучинский, ул Лапина, д. 13, 84.409055, 55.240816",31.0,Тогучинский
"Новосибирская область, 633102, г Обь, тер аэропорт Толмачево, 82.667491, 55.009425",25.0,Обь
"Новосибирская область, 633102, г Обь, тер аэропорт Толмачево, 82.667491, 55.009425",25.0,Обь
"Новосибирская область, 632926, с Мохнатый Лог, р-н Краснозерский, 79.577727, 54.015252",17.0,Краснозерский
"Новосибирская область, 632926, с Мохнатый Лог, р-н Краснозерский, 79.577727, 54.015252",17.0,Краснозерский
"Новосибирская область, 632926, с Мохнатый Лог, р-н Краснозерский, 79.577727, 54.015252",17.0,Краснозерский
"Новосибирская область, 632926, с Мохнатый Лог, р-н Краснозерский, 79.577727, 54.015252",17.0,Краснозерский
"Новосибирская область, 630088, г Новосибирск, ул Петухова, д. 25, 82.851807, 54.950066",23.0,Новосибирск
"Новосибирская область, 630088, г Новосибирск, ул Петухова, д. 25, 82.851807, 54.950066",23.0,Новосибирск
"Новосибирская область, 632521, с Убинское, р-н Убинский, ул Пролетарская, д. 106, 79.683997, 55.30931",32.0,Убинский
"Новосибирская область, 633454, г Тогучин, р-н Тогучинский, ул Строительная, д. 29, 84.348652, 55.238444",31.0,Тогучинский
"Новосибирская область, 630008, г Новосибирск, ул Лескова, д. 140, 82.956829, 55.019253",23.0,Новосибирск
"Новосибирская область, 633103, г Обь, ул ЖКО Аэропорта, д. 18/1, 82.690389, 54.995865",25.0,Обь
"Новосибирская область, 630126, г Новосибирск, ул Выборная, д. 113/2, 83.015813, 55.005599",23.0,Новосибирск
"Новосибирская область, 630126, г Новосибирск, ул Выборная, д. 113/2, 83.015813, 55.005599",23.0,Новосибирск
"Новосибирская область, 632777, с Лепокурово, р-н Баганский, ул Молодежная, д. 6а, 78.214866, 54.232569",4.0,Баганский
"Новосибирская область, 632777, с Лепокурово, р-н Баганский, ул Молодежная, д. 6а, 78.214866, 54.232569",4.0,Баганский
"Новосибирская область, 632777, с Лепокурово, р-н Баганский, ул Молодежная, д. 6а, 78.214866, 54.232569",4.0,Баганский
"Новосибирская область, 632777, с Лепокурово, р-н Баганский, ул Молодежная, д. 6а, 78.214866, 54.232569",4.0,Баганский
"Новосибирская область, 632777, с Лепокурово, р-н Баганский, ул Молодежная, д. 6а, 78.214866, 54.232569",4.0,Баганский
"Новосибирская область, 632777, с Лепокурово, р-н Баганский, ул Молодежная, д. 6а, 78.214866, 54.232569",4.0,Баганский
"Новосибирская область, 632777, с Лепокурово, р-н Баганский, ул Молодежная, д. 6а, 78.214866, 54.232569",4.0,Баганский
"Новосибирская область, 632777, с Лепокурово, р-н Баганский, ул Молодежная, д. 6а, 78.214866, 54.232569",4.0,Баганский
"Новосибирская область, 632787, с Ивановка, р-н Баганский, ул Садовая, д. 1, 77.241927, 54.010967",4.0,Баганский
"Новосибирская область, 632770, с Баган, р-н Баганский, ул Ленина, д. 47, корп. 10, 77.396689, 54.086391",4.0,Баганский
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, филиал ДОЛ Зеленая Республика, 82.824184, 55.100149",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, филиал ДОЛ Зеленая Республика, 82.824184, 55.100149",23.0,Новосибирск
"Новосибирская область, 632757, д Благовещенка, р-н Купинский, ул Молодежная, д. 25, 77.792487, 54.444309",19.0,Купинский
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ш Лесное, д. 1/1, филиал ДОЛ Зеленая Республика, 82.808517, 55.099253",23.0,Новосибирск
"Новосибирская область, 632902, рп Краснозерское, р-н Краснозерский, ул.Октябрьская 49, 79.244964, 53.975507",17.0,Краснозерский
"Новосибирская область, 632902, рп Краснозерское, р-н Краснозерский, ул.Октябрьская 49, 79.244964, 53.975507",17.0,Краснозерский
"Новосибирская область, 632902, рп Краснозерское, р-н Краснозерский, ул.Октябрьская 49, 79.244964, 53.975507",17.0,Краснозерский
"Новосибирская область, 632902, рп Краснозерское, р-н Краснозерский, ул.Октябрьская 49, 79.244964, 53.975507",17.0,Краснозерский
"Новосибирская область, 632770, с Баган, р-н Баганский, д. 23, Максима Горького ул, 77.396689, 54.086391",4.0,Баганский
"Новосибирская область, 632770, с Баган, р-н Баганский, д. 23, Максима Горького ул, 77.396689, 54.086391",4.0,Баганский
"Новосибирская область, 633456, г Тогучин, р-н Тогучинский, ул Садовая, д. 20, 84.405506, 55.237233",31.0,Тогучинский
"Новосибирская область, 630051, г Новосибирск, ул Трикотажная, д. 52/1а, офис 309, 82.975469, 55.061374",23.0,Новосибирск
"Новосибирская область, 633423, с Сурково, р-н Тогучинский, ул Заречная, д. 2, офис 1, 84.528701, 55.306071",31.0,Тогучинский
"Новосибирская область, 632783, с Мироновка, р-н Баганский, ул Центральная, д. 38, 77.73945, 53.843102",4.0,Баганский
"Новосибирская область, 632783, с Мироновка, р-н Баганский, ул Центральная, д. 38, 77.73945, 53.843102",4.0,Баганский
"Новосибирская область, 630110, г Новосибирск, ул Богдана Хмельницкого, д. Дом  65/1, 82.967295, 55.08325",23.0,Новосибирск
"Новосибирская область, 630110, г Новосибирск, ул Богдана Хмельницкого, д. 65/1, 82.967295, 55.08325",23.0,Новосибирск
"Новосибирская область, 630129, г Новосибирск, ул Тюленина, д. Дом  26, Работать в микрорайоне Родники, 82.942798, 55.110331",23.0,Новосибирск
"Новосибирская область, 633456, г Тогучин, р-н Тогучинский, ул Садовая, д. 20, 84.405506, 55.237233",31.0,Тогучинский
"Новосибирская область, 632868, г Карасук, р-н Карасукский, ул Комсомольская, д. 2, 78.051444, 53.728781",12.0,Карасукский
"Новосибирская область, 630087, г Новосибирск, ул Немировича-Данченко, д. 142, 5 этаж, Собеседование с 11.00 до 16.00 каждый день, 82.863656, 54.971259",23.0,Новосибирск
"Новосибирская область, 630087, г Новосибирск, ул Немировича-Данченко, д. 142, 5 этаж, Собеседование с 11.00 до 16.00 каждый день, 82.863656, 54.971259",23.0,Новосибирск
"Новосибирская область, 630087, г Новосибирск, ул Немировича-Данченко, д. 142, 5 этаж, Собеседование с 11.00 до 16.00 каждый день, 82.863656, 54.971259",23.0,Новосибирск
"Новосибирская область, 633411, рп Горный, р-н Тогучинский, Сопка № 7, 83.89812, 55.118915",31.0,Тогучинский
"Новосибирская область, 633411, рп Горный, р-н Тогучинский, Сопка № 7, 83.89812, 55.118915",31.0,Тогучинский
"Новосибирская область, 633411, рп Горный, р-н Тогучинский, Сопка № 7, 83.89812, 55.118915",31.0,Тогучинский
"Новосибирская область, г Новосибирск, ул Мира, д. 65/2, 82.927868, 54.963362",23.0,Новосибирск
"Новосибирская область, 632387, г Куйбышев, ул Карла Либкнехта, д. 1, в здании офисного центра ""Альянс"", 78.314516, 55.444507",18.0,Куйбышевский
"Новосибирская область, 632387, г Куйбышев, ул Карла Либкнехта, д. 1, в здании офисного центра ""Альянс"", 78.314516, 55.444507",18.0,Куйбышевский
"Новосибирская область, 630132, г Новосибирск, ул Железнодорожная, д. 12, 1 этаж, 82.901511, 55.044959",23.0,Новосибирск
"Новосибирская область, 632735, г Купино, р-н Купинский, ул Кирова, д. 30А, 77.290445, 54.36176",19.0,Купинский
"Новосибирская область, 632734, г Купино, р-н Купинский, ул Советов, д. 90, 77.297407, 54.364105",19.0,Купинский
"Новосибирская область, 632521, с Убинское, р-н Убинский, ул Чуднова, д. 108, 79.689243, 55.299722",32.0,Убинский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 632220, п Озеро-Карачи, р-н Чановский, ул Школьная, д. 1 Е, 76.949885, 55.346978",34.0,Чановский
"Новосибирская область, 630133, г Новосибирск, ул Лазурная, д. 27, 83.02114, 55.035292",23.0,Новосибирск
"Новосибирская область, 630133, г Новосибирск, ул Лазурная, д. 27, 83.02114, 55.035292",23.0,Новосибирск
"Новосибирская область, 633445, с Владимировка, р-н Тогучинский, д. 15, ул. Озерная, 84.002828, 54.964525",31.0,Тогучинский
"Новосибирская область, 633445, с Владимировка, р-н Тогучинский, д. 15, ул. Озерная, 84.002828, 54.964525",31.0,Тогучинский
"Новосибирская область, 632923, с Орехов Лог, р-н Краснозерский, ул Ленина, д. Дом  14, 79.383996, 53.840287",17.0,Краснозерский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 633452, г Тогучин, р-н Тогучинский, ул Коммунистическая, д. 1, 84.404842, 55.252163",31.0,Тогучинский
"Новосибирская область, 630051, г Новосибирск, ул Волочаевская, д. 2а, 82.984084, 55.056424",23.0,Новосибирск
"Новосибирская область, 630024, г Новосибирск, ул Мира, д. 1, 82.902059, 54.965073",23.0,Новосибирск
"Новосибирская область, г Купино, р-н Купинский, ул Советов, д. 90а, 77.297524, 54.363659",19.0,Купинский
"Новосибирская область, 632387, г Куйбышев, ул Куйбышева, д. 17а, 79.264861, 55.582396",18.0,Куйбышевский
"Новосибирская область, 632387, г Куйбышев, ул Куйбышева, д. 17а, 79.264861, 55.582396",18.0,Куйбышевский
"Новосибирская область, 632080, с Северное, р-н Северный, ул Ленина, д. 10, 78.371478, 56.35142",28.0,Северный
"Новосибирская область, 632080, с Северное, р-н Северный, ул Ленина, д. 10, 78.371478, 56.35142",28.0,Северный
"Новосибирская область, 632080, с Северное, р-н Северный, ул Ленина, д. 10, 78.371478, 56.35142",28.0,Северный
"Новосибирская область, 632080, с Северное, р-н Северный, ул Ленина, д. 10, 78.371478, 56.35142",28.0,Северный
"Новосибирская область, 632080, с Северное, р-н Северный, ул Ленина, д. 10, 78.371478, 56.35142",28.0,Северный
"Новосибирская область, 630077, г Новосибирск, ул Немировича-Данченко, д. 49, 82.874544, 54.9719",23.0,Новосибирск
"Новосибирская область, 630077, г Новосибирск, ул Немировича-Данченко, д. 49, 82.874544, 54.9719",23.0,Новосибирск
"Новосибирская область, 633430, с Карпысак, р-н Тогучинский, 83.714549, 55.042545",31.0,Тогучинский
"Новосибирская область, 630033, г Новосибирск, ул Чигорина, д. 8, 82.959318, 54.962581",23.0,Новосибирск
"Новосибирская область, 630033, г Новосибирск, ул Чигорина, д. 8, 82.959318, 54.962581",23.0,Новосибирск
"Новосибирская область, 630033, г Новосибирск, ул Чигорина, д. 8, 82.959318, 54.962581",23.0,Новосибирск
"Новосибирская область, 630033, г Новосибирск, ул Чигорина, д. 8, 82.959318, 54.962581",23.0,Новосибирск
"Новосибирская область, 630033, г Новосибирск, ул Чигорина, д. 8, 82.959318, 54.962581",23.0,Новосибирск
"Новосибирская область, 632901, рп Краснозерское, р-н Краснозерский, ул Промышленная, д. 2, 79.228363, 53.99075",17.0,Краснозерский
"Новосибирская область, 632491, с Кочки, р-н Кочковский, ул Лахина, д. 11, 80.493298, 54.337332",16.0,Кочковский
"Новосибирская область, 630088, г Новосибирск, ул Сибиряков-Гвардейцев, д. 49/2, 82.9191, 54.950025",23.0,Новосибирск
"Новосибирская область, рп Краснозерское, р-н Краснозерский, 79.238604, 53.983815",17.0,Краснозерский
"Новосибирская область, 632928, п Курьинский, р-н Краснозерский, 79.853869, 53.954208",17.0,Краснозерский
"Новосибирская область, 630123, г Новосибирск, ул Лебедевского, д. 1А, 82.92617, 55.08308",23.0,Новосибирск
"Новосибирская область, 630048, г Новосибирск, ул Немировича-Данченко, д. 104, 82.89481, 54.971993",23.0,Новосибирск
"Новосибирская область, 630048, г Новосибирск, ул Немировича-Данченко, д. 104, 82.89481, 54.971993",23.0,Новосибирск
"Новосибирская область, 630048, г Новосибирск, ул Немировича-Данченко, д. 104, 82.89481, 54.971993",23.0,Новосибирск
"Новосибирская область, 630048, г Новосибирск, ул Немировича-Данченко, д. 104, 82.89481, 54.971993",23.0,Новосибирск
"Новосибирская область, 630048, г Новосибирск, ул Немировича-Данченко, д. 104, 82.89481, 54.971993",23.0,Новосибирск
"Новосибирская область, 630048, г Новосибирск, ул Немировича-Данченко, д. 104, 82.89481, 54.971993",23.0,Новосибирск
"Новосибирская область, 630051, г Новосибирск, ул Ползунова, д. 1, корп. 5, 3 этаж, 82.982234, 55.061606",23.0,Новосибирск
"Новосибирская область, 630007, г Новосибирск, ул Каинская, д. 3, 82.924319, 55.018923",23.0,Новосибирск
"Новосибирская область, 632080, р-н Северный, д. 22, с.Северное,ул.Ленина, 78.365863, 56.350652",28.0,Северный
"Новосибирская область, 630025, г Новосибирск, ул Аксенова, д. 7, 83.061914, 54.971497",23.0,Новосибирск
"Новосибирская область, 632921, с Половинное, р-н Краснозерский, д. 1, ул.Партизанская, 79.244694, 53.755477",17.0,Краснозерский
"Новосибирская область, 632921, с Половинное, р-н Краснозерский, д. 1, ул.Партизанская, 79.244694, 53.755477",17.0,Краснозерский
"Новосибирская область, 632080, р-н Северный, с.Северное,ул.Ленина 14, 78.369448, 56.351265",28.0,Северный
"Новосибирская область, 630087, г Новосибирск, ул Немировича-Данченко, д. Дом  130, Гараж Областной больницы, 82.914375, 54.983298",23.0,Новосибирск
"Новосибирская область, 630048, г Новосибирск, ул Вертковская, д. 3, корп. 3, 82.895394, 54.974168",23.0,Новосибирск
"Новосибирская область, 630048, г Новосибирск, ул Вертковская, д. 3, корп. 3, 82.895394, 54.974168",23.0,Новосибирск
"Новосибирская область, 632387, г Куйбышев, р-н Куйбышевский, ул Краскома, д. 24, каб. 4, 78.309961, 55.44656",18.0,Куйбышевский
"Новосибирская область, 630099, г Новосибирск, ул Ядринцевская, д. 14, 82.920969, 55.032758",23.0,Новосибирск
"Новосибирская область, 630099, г Новосибирск, ул Ядринцевская, д. 14, 82.920969, 55.032758",23.0,Новосибирск
"Новосибирская область, 630099, г Новосибирск, ул Ядринцевская, д. 14, 82.920969, 55.032758",23.0,Новосибирск
"Новосибирская область, 630099, г Новосибирск, ул Ядринцевская, д. 14, 82.920969, 55.032758",23.0,Новосибирск
"Новосибирская область, 632080, с Северное, р-н Северный, ул Коробейникова, д. 3, 78.347358, 56.341852",28.0,Северный
"Новосибирская область, 632080, с Северное, р-н Северный, ул Коробейникова, д. 3, 78.347358, 56.341852",28.0,Северный
"Новосибирская область, 632780, с Савкино, р-н Баганский, ул Садовая, д. 35, 77.902764, 53.903148",4.0,Баганский
"Новосибирская область, 632780, с Савкино, р-н Баганский, ул Садовая, д. 35, 77.902764, 53.903148",4.0,Баганский
"Новосибирская область, 632780, с Савкино, р-н Баганский, ул Садовая, д. 35, 77.902764, 53.903148",4.0,Баганский
"Новосибирская область, г Новосибирск, 82.92043, 55.030199",23.0,Новосибирск
"Новосибирская область, г Новосибирск, 82.92043, 55.030199",23.0,Новосибирск
"Новосибирская область, 630051, г Новосибирск, пер 2-й Рабочий, д. 14, 82.99569, 55.060333",23.0,Новосибирск
"Новосибирская область, 632776, с Палецкое, р-н Баганский, ул Октябрьская, д. 27, 78.145345, 54.119371",4.0,Баганский
"Новосибирская область, 630005, г Новосибирск, ул Ломоносова, д. 55/1, офис 2, Собеседование по адресу: 630005, г.Новосибирск, ул. О.Жилиной, 56, оф.2",23.0,Новосибирск
"Новосибирская область, 632735, г Купино, р-н Купинский, ул Зеленая Роща, д. 2, корп. б, 77.319793, 54.372461",19.0,Купинский
"Новосибирская область, 633004, г Бердск, ул Промышленная, д. 1, 83.129396, 54.752578",5.0,Бердск
"Новосибирская область, 630015, г Новосибирск, ул Электрозаводская, д. 2, корп. 2, 82.966387, 55.05891",23.0,Новосибирск
"Новосибирская область, 630106, г Новосибирск, ул Зорге, д. 12-a, 82.904107, 54.93449",23.0,Новосибирск
"Новосибирская область, 632901, рп Краснозерское, р-н Краснозерский, ул Промышленная, д. 2, 79.228363, 53.99075",17.0,Краснозерский
"Новосибирская область, 632901, рп Краснозерское, р-н Краснозерский, ул Промышленная, д. 2, ЭкоНива, 79.228363, 53.99075",17.0,Краснозерский
"Новосибирская область, 630027, г Новосибирск, ул Богдана Хмельницкого, д. 115, 82.984471, 55.109312",23.0,Новосибирск
"Новосибирская область, 630027, г Новосибирск, ул Богдана Хмельницкого, д. 115, 82.984471, 55.109312",23.0,Новосибирск
"Новосибирская область, 630089, г Новосибирск, ул Адриена Лежена, д. 5/1, 82.987291, 55.040435",23.0,Новосибирск
"Новосибирская область, 630089, г Новосибирск, ул Адриена Лежена, д. 5/1, 82.987291, 55.040435",23.0,Новосибирск
"Новосибирская область, 630089, г Новосибирск, ул Адриена Лежена, д. 5/1, 82.987291, 55.040435",23.0,Новосибирск
"Новосибирская область, 630089, г Новосибирск, ул Адриена Лежена, д. 5/1, 82.987291, 55.040435",23.0,Новосибирск
"Новосибирская область, 630133, г Новосибирск, ул Лазурная, д. 10/2, 83.012543, 55.032253",23.0,Новосибирск
"Новосибирская область, 630046, г Новосибирск, ул Шмидта, д. 6/1, 83.083977, 54.974323",23.0,Новосибирск
"Новосибирская область, 633447, с Кудельный Ключ, р-н Тогучинский, ул Лесная, д. 9, 4500 метров по направлению на северо-восток с. Кудельный ключ",31.0,Тогучинский
"Новосибирская область, 633447, с Кудельный Ключ, р-н Тогучинский, ул Лесная, д. 9, 4500 метров по направлению на северо-восток с. Кудельный ключ",31.0,Тогучинский
"Новосибирская область, 633447, с Кудельный Ключ, р-н Тогучинский, ул Лесная, д. 9, 4500 метров по направлению на северо-восток с. Кудельный ключ",31.0,Тогучинский
"Новосибирская область, 633447, с Кудельный Ключ, р-н Тогучинский, ул Лесная, д. 9, 4500 метров по направлению на северо-восток с. Кудельный ключ",31.0,Тогучинский
"Новосибирская область, 632941, с Аксениха, р-н Краснозерский, ул Ленина, д. 30, 78.943812, 53.717859",17.0,Краснозерский
"Новосибирская область, 630052, г Новосибирск, ул Толмачевская, д. 44, 82.792006, 54.960783",23.0,Новосибирск
"Новосибирская область, 630047, г Новосибирск, ул Серебряные ключи, д. 4, 82.934219, 55.067855",23.0,Новосибирск
"Новосибирская область, 630037, г Новосибирск, ул Первомайская, д. Дом  154, 83.09093, 54.970908",23.0,Новосибирск
"Новосибирская область, 630037, г Новосибирск, ул Первомайская, д. Дом  154, 83.09093, 54.970908",23.0,Новосибирск
"Новосибирская область, 632735, г Купино, р-н Купинский, ул Маяковского, д. 3, 77.29641, 54.367158",19.0,Купинский
"Новосибирская область, 632735, г Купино, р-н Купинский, ул Маяковского, д. 3, 77.29641, 54.367158",19.0,Купинский
"Новосибирская область, 633623, рп Сузун, р-н Сузунский, ул Пролетарская, д. 18, 82.313195, 53.780964",29.0,Сузунский
"Новосибирская область, 633623, рп Сузун, р-н Сузунский, ул Пролетарская, д. 18, 82.313195, 53.780964",29.0,Сузунский
"Новосибирская область, 630090, г Новосибирск, пр-кт Академика Коптюга, д. 3, 83.105024, 54.845544",23.0,Новосибирск
"Новосибирская область, 630048, г Новосибирск, ул Вертковская, д. 21, 82.887524, 54.975377",23.0,Новосибирск
"Новосибирская область, 630048, г Новосибирск, ул Вертковская, д. 21, 82.887524, 54.975377",23.0,Новосибирск
"Новосибирская область, 630048, г Новосибирск, ул Вертковская, д. 21, 82.887524, 54.975377",23.0,Новосибирск
"Новосибирская область, 632763, с Новоключи, р-н Купинский, ул Почтовая, д. 20, 77.999351, 54.244714",19.0,Купинский
"Новосибирская область, 630129, г Новосибирск, ул Кубовая, д. 86А, 82.896948, 55.130806",23.0,Новосибирск
"Новосибирская область, 632933, с Конево, р-н Краснозерский, д. 2а, ул.Дм.Пахомова, 79.004539, 54.235437",17.0,Краснозерский
"Новосибирская область, 632933, с Конево, р-н Краснозерский, д. 2а, ул.Дм.Пахомова, 79.004539, 54.235437",17.0,Краснозерский
"Новосибирская область, 630559, рп Кольцово, р-н Новосибирский, д. 30а, 83.190131, 54.945226",24.0,Новосибирский
"Новосибирская область, 633441, с Пойменное, р-н Тогучинский, д. 51, ул. Центральная, 84.424488, 55.059389",31.0,Тогучинский
"Новосибирская область, 633441, с Пойменное, р-н Тогучинский, д. 51, ул. Центральная, 84.424488, 55.059389",31.0,Тогучинский
"Новосибирская область, 633441, с Пойменное, р-н Тогучинский, д. 51, ул. Центральная, 84.424488, 55.059389",31.0,Тогучинский
"Новосибирская область, 633441, с Пойменное, р-н Тогучинский, д. 51, ул. Центральная, 84.424488, 55.059389",31.0,Тогучинский
"Новосибирская область, 632762, с Лукошино, р-н Купинский, ул Центральная, д. 26, 78.080918, 54.319349",19.0,Купинский
